,"NYC Borough, Block and Lot (BBL)",Address 1,City,Postcode
8974,1-02133-0016,214 Audubon Avenue,Manhattan,10033
8975,1-02133-0050,220 Audubon Avenue,Manhattan,10033
8976,1-02133-0080,240 Audubon Avenue,Manhattan,10033
8977,1-02133-0076,248 Audubon Avenue,Manhattan,10033
8978,1009270009,315 East 21st Street,New York,10010
8979,3-00917-0058,521-531 41st Street,Brooklyn,11232
8980,3-02044-0064,104 Adelphi Street,Brooklyn,11205
8981,1-01078-0020,519 W 49th St,New York,10019
8982,3-06783-0057,2145 Ocean Avenue,Brooklyn,11229
8983,3013970035,1196 Eastern Parkway,Brooklyn,11213
8984,3-02104-0008,299 ADELPHI STREET,Brooklyn,11205
8985,3-06578-0079,1365 WEST 7th   STREET,Brooklyn,11204
8986,3-08717-0096,3031 BRIGHTON 14 STREET,Brooklyn,11235
8987,3-05221-0073,2105 FOSTER AVENUE,Brooklyn,11210
8988,3-05164-0037,485 EAST 21st   STREET,Brooklyn,11226
8989,2-02785-0063,1329 COLLEGE AVENUE,Bronx,10456
8990,2-02522-0016,1350 OGDEN AVENUE,Bronx,10452
8991,2-02535-0026,163 WEST 170 STREET,Bronx,10452
8992,2-02520-0026,1360 NELSON AVENUE,Bronx,10452
8993,2-02521-0027,1385 NELSON AVENUE,Bronx,10452
8994,2-02438-0001,1106 MORRIS AVENUE,Bronx,10456
8995,2-02438-0005,1114 MORRIS AVENUE,Bronx,10456
8996,2-02785-0016,1330 MORRIS AVENUE,Bronx,10456
8997,2-02948-0040,756 EAST 175 STREET,Bronx,10457
8998,2-02948-0044,1791 PROSPECT AVENUE,Bronx,10457
8999,2-03142-0070,2037 WEBSTER AVENUE,Bronx,10457
9000,2-03108-0038,2045 SOUTHERN BOULEVARD,Bronx,10460
9001,2-02478-0058,1069 WALTON AVENUE,Bronx,10452
9002,2-02662-0013,758 EAST 168 STREET,Bronx,10456
9003,2-02970-0073,1279 CHISHOLM STREET,Bronx,10459
9004,2-03098-0050,2131 CLINTON AVENUE,Bronx,10457
9005,2-02842-0029,25 ELLIOT PLACE,Bronx,10452
9006,2-03037-0075,2183 WASHINGTON AVENUE,Bronx,10457
9007,2-02438-0085,1105 COLLEGE AVENUE,Bronx,10456
9008,1-01840-0005,73 WEST 104 STREET,New York,10025
9009,4-05193-7506,141-18 CHERRY AVENUE,Flushing,11355
9010,2-02610-0012,530 EAST 169 STREET,Bronx,10456
9011,2-03057-0011,2410 WASHINGTON AVENUE,Bronx,10458
9012,1-00882-0056,142 EAST 27th   STREET,New York,10016
9013,1-01146-0008,151 WEST 74th   STREET,New York,10023
9014,1-01873-0010,2659 BROADWAY,New York,10025
9015,1-01994-0066,189 CLAREMONT AVENUE,New York,10027
9016,1-01891-0054,921 WEST END AVENUE,New York,10025
9017,2-03292-0075,2950 BAINBRIDGE AVENUE,Bronx,10458
9018,2-03203-0012,2472 GRAND AVENUE,Bronx,10468
9019,2-03203-0016,2474 GRAND AVENUE,Bronx,10468
9020,1-02225-0044,611 ACADEMY STREET,New York,10034
9021,2-03195-0051,2170 DAVIDSON AVENUE,Bronx,10453
9022,2-02865-0126,37 FEATHERBED LANE,Bronx,10452
9023,2-02459-0055,185 EAST 159 STREET,Bronx,10451
9024,2-03193-0021,2073 DAVIDSON AVENUE,Bronx,10453
9025,2-02879-0235,1840 PHELAN PLACE,Bronx,10453
9026,2-02879-0240,1850 PHELAN PLACE,Bronx,10453
9027,2-03253-0001,2707 SEDGWICK AVENUE,Bronx,10468
9028,2-02703-0014,938 INTERVALE AVENUE,Bronx,10459
9029,2-02761-0083,916 FAILE STREET,Bronx,10474
9030,2-03195-0022,28 WEST 182 STREET,Bronx,10453
9031,2-03199-0034,2415 DAVIDSON AVENUE,Bronx,10468
9032,2-03196-0029,2234 DAVIDSON AVENUE,Bronx,10453
9033,2-03248-0158,2734 SEDGWICK AVENUE,Bronx,10468
9034,1-00791-0050,114 WEST 16th   STREET,New York,10011
9035,1-00792-0024,115 WEST 16th   STREET,New York,10011
9036,3-05329-0058,183 OCEAN PARKWAY,Brooklyn,11218
9037,3-05329-0052,201 OCEAN PARKWAY,Brooklyn,11218
9038,2-02841-0050,114 ELLIOT PLACE,Bronx,10452
9039,2-03311-0107,166 EAST 205 STREET,Bronx,10458
9040,1-01041-0038,306 WEST 51st   STREET,New York,10019
9041,4-05013-0031,37-04 PARSONS BOULEVARD,Flushing,11354
9042,4-03320-0018,82-60 116th   STREET,Jamaica,11418
9043,1-00629-7501,321 WEST 13th   STREET,New York,10014
9044,2-03350-0040,3195 DECATUR AVENUE,Bronx,10467
9045,3-01280-0008,1010 PRESIDENT STREET,Brooklyn,11225
9046,3-04809-0006,1153 NOSTRAND AVENUE,Brooklyn,11225
9047,3-01181-0028,520 LINCOLN PLACE,Brooklyn,11238
9048,3-05120-0018,190 EAST 17th   STREET,Brooklyn,11226
9049,3-05671-0034,5304 15th   AVENUE,Brooklyn,11219
9050,3-01402-0039,1710 UNION STREET,Brooklyn,11213
9051,5-00064-0003,155 PROSPECT AVENUE,Staten Island,10301
9052,3-05545-0059,1653 65th   STREET,Brooklyn,11204
9053,3-05545-0053,1681 65th   STREET,Brooklyn,11204
9054,3-05545-0047,1691 65th   STREET,Brooklyn,11204
9055,3-01387-0001,273 BUFFALO AVENUE,Brooklyn,11213
9056,1-01065-0023,415 WEST 55th   STREET,New York,10019
9057,1-00389-7501,97 AVENUE B,New York,10009
9058,3-00238-0024,28 MONROE PLACE,Brooklyn,11201
9059,1-02177-0166,825 WEST 179 STREET,New York,10033
9060,2-02835-0001,1506 WALTON AVENUE,Bronx,10452
9061,1-02046-0024,192 BRADHURST AVENUE,New York,10039
9062,1-02046-0025,196 BRADHURST AVENUE,New York,10039
9063,1-02046-0043,200 BRADHURST AVENUE,New York,10039
9064,1-02053-0009,267 EDGECOMBE AVENUE,New York,10031
9065,2-02865-0129,47 FEATHERBED LANE,Bronx,10452
9066,2-02399-0020,390 EAST 153 STREET,Bronx,10455
9067,2-02874-0085,1530 PLIMPTON AVENUE,Bronx,10452
9068,2-03022-0043,2375 MARION AVENUE,Bronx,10458
9069,2-03198-0005,2304 GRAND AVENUE,Bronx,10468
9070,4-01518-0040,42-42 JUDGE STREET,Elmhurst,11373
9071,3-05049-0048,210 WINTHROP STREET,Brooklyn,11225
9072,3-01318-0057,1788 BEDFORD AVENUE,Brooklyn,11225
9073,3-01318-0051,1776 BEDFORD AVENUE,Brooklyn,11225
9074,3014800060,833 Monroe St,brooklyn,11221
9075,4-00588-0009,31-75 29th Street,Astoria,11106
9076,4-03545-0014,1626 MADISON ST,QUEENS,11385
9077,4-01705-0035,11117 Northern Blvd,Queens,11368
9078,1019037503,159 W 118 ST,New York,10026
9079,1008637502,172 MADISON AVE,New York,10016
9080,1014210037,220 E 67 ST,New York,10065
9081,1007757503,261 W 25 ST,New York,10001
9082,1009020049,220 East 22nd Street,New York,10010
9083,2-03248-0014,2704 University Ave,Bronx,10468
9084,3027887501,147 Maujer st,brooklyn,11206
9085,1-02134-0206,156-20 Riverside Drive,New York,10032
9086,4-00504-7501,30-85 VERNON BOULEVARD,Astoria,11102
9087,1-00398-7501,182 EAST 2nd   STREET,New York,10009
9088,1-01213-7503,125 WEST 82nd   STREET,New York,10024
9089,1-01831-7502,247 WEST 115 STREET,New York,10026
9090,1-00849-0026,35 EAST 20th   STREET,New York,10003
9091,4-03099-0025,65-70 BOOTH STREET,Rego Park,11374
9092,1-00457-0001,3 EXTRA PLACE,New York,10003
9093,1-02236-0027,140 VERMILYEA AVENUE,New York,10034
9094,4-00414-0117,41-29 24th   STREET,Astoria,11101
9095,4-05015-0006,37-15 PARSONS BOULEVARD,Flushing,11354
9096,4-04954-0131,32-08 UNION STREET,Flushing,11354
9097,4-00414-0121,41-24 24th   STREET,Astoria,11101
9098,1-02132-7501,2360 AMSTERDAM AVENUE,New York,10033
9099,1-02009-0023,133 WEST 140 STREET,New York,10030
9100,2-03249-0117,2751 UNIVERSITY AVENUE,Bronx,10468
9101,2-03191-0045,2645 MORRIS AVENUE,Bronx,10468
9102,3-07674-0030,1903 OCEAN AVENUE,Brooklyn,11230
9103,4-02236-0027,110-48 72nd   AVENUE,Forest Hills,11375
9104,4-00566-0001,32-16 33rd   AVENUE,Astoria,11106
9105,4-02224-7501,109-33 71st   ROAD,Forest Hills,11375
9106,3-01811-0019,510 QUINCY STREET,Brooklyn,11221
9107,2-03276-0005,384 EAST 194 STREET,Bronx,10458
9108,2-03089-0001,685 EAST 183 STREET,Bronx,10458
9109,3-05206-0017,600 EAST 21st   STREET,Brooklyn,11226
9110,3-01532-0030,138 THOMAS S BOYLAND ST,Brooklyn,11233
9111,3-01372-0001,1367 STERLING PLACE,Brooklyn,11213
9112,2-02877-0290,1652 POPHAM AVENUE,Bronx,10453
9113,1-00090-7503,5 Beekman Street,New York,10038
9114,4-04978-7502,138-35 39th Avenue,Queens,11354
9115,1-01169-7503,221 WEST 77 STREET,New York,10024
9116,1-00478-7503,152 Elizabeth St,New York,10012
9117,3-00167-7501,319 Schermerhorn Street,Brooklyn,11217
9118,1-00033-7501,101 wall st,New York,10005
9119,3076550045,3720 Avenue L,Brooklyn,11210
9120,3076550045,3720 Avenue L,Brooklyn,11210
9121,1-00696-7503,501 West 24th Street,New York,10011
9122,1-01042-7503,318-322 West 52nd Street,New York,10019
9123,1-00353-7504,100 Norfolk St,New York,10002
9124,3-06656-0006,1702 Dahill Road,Brooklyn,11223
9125,3-05139-0035,2801 Beverley Road,Brooklyn,11226
9126,3-06019-0041,8302 6 Avenue,Brooklyn,11209
9127,3-04621-0001,155 East 51 Street,Brooklyn,11203
9128,3-06115-0037,112 Marine Avenue,Brooklyn,11209
9129,3074650052,3025 Ocean Avenue,Brooklyn,11235
9130,3087110015,2906 Brighton 12th Street,Brooklyn,11235
9131,1-00886-0063,171 Lexington Avenue,New York,10016
9132,3087260001,110 Shore Blvd.,Brooklyn,11235
9133,3088040042,2800 Coyle Street,Brooklyn,11235
9134,1015620005,405 East 82nd Street,New York,10028
9135,4004337501,43-25 Hunter Street,Long Island City,11101
9136,1-02180-0098,31 Bennett Ave.,New York,10033
9137,1-02180-0100,41 Bennett Ave.,New York,10033
9138,3-05325-0065,199 East 2nd St,Brooklyn,11218
9139,3-05664-0001,5225 14th Ave,Brooklyn,11219
9140,1-01891-0055,929 West End Avenue,New York,10025
9141,1-01883-0040,508 West 112th Street,New York,10025
9142,2-03026-0005,2466 marion ave,bronx,10458
9143,2043400086,2255 Barker Avenue,Bronx,10467
9144,1-00372-0018;1-00372-0017;1-00372-0016,286-290 East 3rd Street,New York,10009
9145,3043220016,744 Pennsylvania Ave,Brooklyn,11207
9146,4031480035,85-25 68th Road,Rego Park,11374
9147,1-00353-0052,108 Norfolk Street,New York,10002
9148,1-00377-0026,390 East 8th Street,New York,10009
9149,3-00269-0016,63 Schermerhorn Street,Brooklyn,11201
9150,2027990050,1747 Clay Avenue,Bronx,10457
9151,3-02549-0036,59 KENT ST,BROOKLYN,11222
9152,2043190015,2186 Cruger Avenue,Bronx,10462
9153,4162267501,136 BEACH 117 STREET,Queens,11694
9154,2045940044,3215 Olinville Ave,Bronx,10467
9155,4053740023,144-44 SANFORD AVE,Queens,11355
9156,4-03106-0020,62-05 Woodhaven Boulevard,Queens,11374
9157,3-05248-0022,36 Kenilworth Place,Brooklyn,11210
9158,1001890025,34 N. Moore St,New York,10013
9159,4-00153-0033,45-34 47th St,Woodside,11377
9160,4-01336-0052,40-14 62nd St,Woodside,11377
9161,1-01825-0021,121 West 115th Street,New York,10026
9162,2-02995-0038,1473 Bryant Ave,Bronx,10460
9163,1-01195-0023,11 W 81st St,New York,10024
9164,1-01522-0012,125 E. 93rd St.,New York,10028
9165,1-01522-0014,131 East 93rd Street,New York,10128
9166,1-00589-0014,22-26 Cornelia Street,New York,10014
9167,1-00622-0041,270 W. 11th St.,New York,10014
9168,1-01126-0048,28-30 W. 74th Street,New York,10023
9169,1-01550-0045,302 E. 88th Street,New York,10128
9170,1-01246-0039,310 W. 85th Street,New York,10024
9171,1-01888-0059,315 West 99th Street,New York,10025
9172,1-01120-0007,39 W 67th,New York,10023
9173,1-01838-7502,425 Central Park West,New York,10025
9174,1-01832-0006,49 W 96th St,New York,10025
9175,1-01249-0022,317 West 87th St.,New York,10024
9176,4012910001,37-05 80th St.,Jackson Heights,11372
9177,3067827505,1679 E 19th St.,Brooklyn,11229
9178,2-04655-0011,630 East 221 Street,Bronx,10467
9179,1-00642-7502,99 Jane Street,Manhattan,10014
9180,1-01519-0046,160 E. 91st Street,Manhattan,10128
9181,1-01948-7502,88 Morningside Ave.,New York,10027
9182,1-01539-7502;1-01539-0008,200 East 94th St,New York,10128
9183,1-01539-0008,200 East 94th St,New York,10128
9184,1-01890-0073,315 Riverside Drive,New York,10025
9185,1016077503,4 E 102nd St,New York,10029
9186,2-03056-0027,561 East 187th Street,Bronx,10458
9187,3-05617-0063,1327 46th Street,Brooklyn,11219
9188,3-06623-0001,154 Ave P,Brooklyn,11204
9189,2-04048-0014,1830 Amethyst Street,Bronx,10462
9190,2-03111-0009,814 East 181st Street,Bronx,10460
9191,1-01845-0014,350 Cathedral Pkwy,New York,10025
9192,1-01924-0052,270 W 119 Street,New York,10026
9193,1-00377-0030,394 E 8th Street,New York,10009
9194,1-02161-0045,562 West 193rd St,Bronx,10040
9195,1-02179-0218,579 Ft Washington Ave,New York,10033
9196,2-04833-0058,636 East 231st St,Bronx,10466
9197,2-03170-0040,2191 Creston Ave,Bronx,10453
9198,2-03181-0030,2199 Morris Ave,Bronx,10453
9199,2-03181-0015,2200 Walton Ave,Bronx,10453
9200,2-03170-0034,2205 Creston Ave,Bronx,10453
9201,2-03341-0016,3153 Perry Ave,Bronx,10467
9202,3-05357-0054,445 East 5 Street,Brooklyn,11218
9203,1020860011,600 Riverside Dr,New York,10031
9204,1020860029,3381 Broadway,New York,10031
9205,2-02524-0021,917 Ogden Avenue,Bronx,10452
9206,3-01387-0007,261 BUFFALO AVE,Brooklyn,11213
9207,3-01389-0020,1234 LINCOLN PL,Brooklyn,11213
9208,3-01235-0050,985 PARK PL,Brooklyn,11213
9209,1005150008,465 west broadway,new york,10012
9210,3062630038,7802 21st ave,Brooklyn,11214
9211,2-03213-0033,2471 Grand Avenue,Bronx,10452
9212,2-04168-0001,1603 Hobart Avenue,Bronx,10461
9213,3-01702-0001,1754 Fulton Street,Brooklyn,11233
9214,3-02096-0006,221 Ashland Place,Brooklyn,11217
9215,3-02097-0015,33 St Felix Street,Brooklyn,11217
9216,3-02097-0007,56 Ft Greene Place,Brooklyn,11217
9217,3-04027-0001,380 Schenck Ave,Brooklyn,11207
9218,3-04043-0001,440 Schenck Ave,Brooklyn,11207
9219,3-04044-0001,435 Schenck Ave,Brooklyn,11207
9220,1015700021,1731 York Avenue,Manhattan,10128
9221,3-05124-0005,2016 Albemarle Road,Brooklyn,11226
9222,3-05026-0023,150 Ocean Avenue,Brooklyn,11225
9223,1020730029,1640 AMsterdam Avenue,New York,10026
9224,1000917501,119 FULTON STREET,New York,10038
9225,1018410001,73 West 105 Street,New York,10025
9226,1019087502,138 W 124 ST,New York,10027
9227,1014960013,17 E 84 ST,New York,10028
9228,1011210043,22-24 W 69 ST,New York,10023
9229,1-01244-0081,308 W 82 ST,New York,10024
9230,1-01067-7502,426 W 58 ST,New York,10019
9231,1008210049,6 W 20 ST,New York,10011
9232,1-01755-7501,69 E 130 ST,New York,10037
9233,1001457504,99 READE STREET,New York,10013
9234,4-03168-0067,99-15 67th Road,Queens,11375
9235,1-01890-0007,315 West 102nd Street,Manhattan,10025
9236,2-03218-0017,2290 Andrews Avenue,Bronx,10452
9237,2-03208-0048,51 Buchanan Place,Bronx,10452
9238,1-00731-0050,408 West 34th Street,New York,10001
9239,3-01326-0035,660 Empire Boulevard,Brooklyn,11213
9240,3048990033,4515 Snyder Ave,Brooklyn,11203
9241,1-00798-0054,118-122 West 23rd Street,New York,10011
9242,2031620009,2170 Creston Avenue,Bronx,10453
9243,2024660040,155 East 168 Street,Bronx,10452
9244,3-00232-0001; 3-00238-0035,101 Clark Street,Brooklyn,11201
9245,2033310082,391 East Mosholu Parkway North,Bronx,10467
9246,3-06613-0001,1501 Ocean Parkway,Brooklyn,11230
9247,3-06821-0270,1837 E 17th Street,Brooklyn,11229
9248,2-05792-0445,525 West 235th Street,Bronx,10463
9249,2-05792-0422,3512 Oxford Avenue,Bronx,10463
9250,2-05855-2239,5730 Mosholu Avenue,Bronx,10471
9251,1-01410-0009,111 E 75th Street,New York,10021
9252,3-05207-0030,540 East 22 Street,Brooklyn,11226
9253,2-02510-0087,1165 Shakespeare Avenue,Bronx,10452
9254,1-01436-0122,351 East 61st Street,New York,10021
9255,1018250029,101-09 West 115 st,NY,10026
9256,3-00846-0035; 3-00846-0040,5702 4 Avenue,Brooklyn,10020
9257,2-03234-0037,2251 Sedgewick Ave,Bronx,10468
9258,2-05141-0265,777 Co-op City Boulevard,Bronx,10475
9259,4050027501,139-76,flushing,11354
9260,1-01184-0083,315 West End Avenue,New York,10023
9261,3-05613-0036,974 45TH Street,Brooklyn,11219
9262,3-07548-0038,1215 Ocean Avenue,Brooklyn,11230
9263,3-07548-0033,1233 Ocean Avenue,Brooklyn,11230
9264,3-05059-0042,400 Ocean Avenue,Brooklyn,11226
9265,3-04653-0033,675 Linden Boulevard,Brooklyn,11203
9266,3-06333-0043,8420 20th Avenue,Brooklyn,11214
9267,3-06748-0088,1325 East 19 Street,Brooklyn,11230
9268,3-05417-0020,3841 18th Avenue,Brooklyn,11218
9269,3-05161-0001,1810 Cortelyou Road,Brooklyn,11226
9270,3-04646-0001,285 East 91 Street,Brooklyn,11212
9271,3-08682-0066,3102 Brighton 1 Place,Brooklyn,11235
9272,3-05151-0012,400 East 21 Street,Brooklyn,11226
9273,3-06700-0012,850 East 17 Street,Brooklyn,11230
9274,3-05184-0031,550 East 21 Street,Brooklyn,11226
9275,4-03078-0085,93-10 Queens Blvd,Queens,11374
9276,4-09265-0006,85-10 120th Street,Queens,11415
9277,1-00475-7509,43 Wooster Street,New York,10013
9278,1-02137-0181,602 WEST 165 STREET,New York,10032
9279,1-02138-0171,621 WEST 169 STREET,New York,10032
9280,1-02138-0183,641 WEST 169 STREET,New York,10032
9281,1-02139-0140,709 WEST 169 STREET,New York,10032
9282,1-02138-0143,640 WEST 170 STREET,New York,10032
9283,1-02139-0145,720 WEST 170 STREET,New York,10032
9284,1-02139-0159,235 FT WASHINGTON AVENUE,New York,10032
9285,2-03207-0056,50 WEST 182 STREET,Bronx,10453
9286,3-05059-0052,89 CROOKE AVENUE,Brooklyn,11226
9287,3-05081-0048,505 OCEAN AVENUE,Brooklyn,11226
9288,3-00018-0001,135 Plymouth Street,Brooklyn,11201
9289,3067380001,1800 Avenue L,Brooklyn,11230
9290,3067150079,1013 East 13 Street,Brooklyn,11230
9291,2-02811-0024,1964 Grand Concourse,Bronx,10457
9292,3067120001,1490 Ocean Avenue,Brooklyn,11230
9293,2-02465-0010,1224 Walton Avenue,Bronx,10452
9294,4/09120/0043,103-55 97TH STREET,OZONE PARK,11417
9295,1-00378-0010,710 East 9th Street,New York,10009
9296,3-06117-0036,373 96th St,brooklyn,11209
9297,3-06001-0006,910 81 st ST,brooklyn,11228
9298,3-07354-0001,2177 east 21 st St,brooklyn,11229
9299,3-06010-0001,8220 fort hamilton parkway,brooklyn,11209
9300,1019930057,140 Claremont Avenue,New York,10027
9301,3-06623-0044,1675 West 9th St,Brooklyn,11223
9302,3-05307-0045,70 Dahill Road,Brooklyn,11218
9303,1-02091-0048,676 Riverside Drive,New York,10031
9304,3067670006,P.O.Box 190322,Brooklyn,11219
9305,1011630053,244 West 72nd Street,New York,10023
9306,1018850021,517 West 113th Street,New York,10025
9307,1021790354,615 Fort Washington Avenue,New York,10040
9308,1018760058,248 West 105th Street,New York,10025
9309,3-05399-0007,510 ocean parkway,brooklyn,11218
9310,1009060055,200 East 26th Street,New York,10010
9311,3-05633-0068,4802 12th Avenue,brooklyn,11219
9312,1007710001,261 West 21st Street,New York,10011
9313,3-07590-0023,945 east 26th st,brooklyn,11210
9314,1013440036,330 East 52nd Street,New York,10022
9315,3-06501-0018,402 Foster ave,brooklyn,11230
9316,1010570056,444 West 48th Street,New York,10036
9317,1-01529-0018,235 East 83rd Street,New York,10028
9318,3-01078-0016,530 Second street,brooklyn,11215
9319,1014980007,7 East 86th Street,New York,10028
9320,3-05231-0042,1964 Nostrand Ave,brooklyn,11210
9321,1019520011,351 West 125th Street,New York,10027
9322,3019690022,10 Lexington Ave,Brooklyn,11238
9323,1005150039,131 Prince Cooperative Inc.,New York,10012
9324,1014690043,404 East 75th Street,New York,10021
9325,3023950029,239 S 1st Street,Brooklyn,11211
9326,2024620033,1100 Grand Concourse,Bronx,10456
9327,2032370067,2630 Kingsbridge Terrace,New York,10463
9328,3002840017,100 Atlantic Avenue,Brooklyn,11201
9329,2043410001,665 Thwaites Place,Bronx,10467
9330,2031950061,10 West 182nd Street,Bronx,10453
9331,1012207501,129 West 89th Street,New York,10024
9332,2027200030,725 Southern Boulevard,Bronx,10455
9333,1014710032,430 East 77th Street,New York,10075
9334,1003757501,754 East 6th Street,New York,10009
9335,3054220050,49 PARKVILLE AVE,Brooklyn,11230
9336,4-00604-0026,31-16 35th Avenue,Queens,11106
9337,3043280001,660 HEGEMAN AVE,Brooklyn,11207
9338,1021700370,45 Wadsworth Terrace,New York,10040
9339,1008020001,177 West 26th Street,New York,10001
9340,1020610029,723 St Nicholas Avenue,New York,10031
9341,3045990038,70 ROCKAWAY PKWY,Brooklyn,11212
9342,1013980006,105 East 63rd Street,New York,10065
9343,1016030025,53 East 97th Street,New York,10029
9344,1020870025,603 West 138th Street,New York,10031
9345,1011630020,225 West 71st Street,New York,10023
9346,4014560022,3540 83 ST,New York,11372
9347,3010290004,509 5 AVE,Brooklyn,11215
9348,1014980061,12 East 87th Street,New York,10128
9349,3087170017,3075 BRIGHTON 14 ST,Brooklyn,11235
9350,2049940080,686 East 234th Street,Bronx,10466
9351,3051740001,1010 DORCHESTER RD,Brooklyn,11218
9352,2-02806-0001,105 East 177th Street,Bronx,10453
9353,1-02134-0105,611 West 156th Street,New York,10032
9354,1-02175-0135,80 Arden St,NY,10040
9355,2-04249-0025,2978 East 196th St,Bronx,10461
9356,2-04170-0001,3015 Roberts Ave,Bronx,10461
9357,4012610054,3435 74 ST,Queens,11372
9358,1021370065,38 Fort Washington Avenue,New York,10032
9359,1021370058,46 Fort Washington Avenue,New York,10032
9360,1021350013,839 Riverside Drive,New York,10032
